time,error
65.9,0.02715622515604503
66.0,0.025485876437672094
66.1,0.023654327424821847
66.2,0.021674550312868822
66.3,0.019564340137961062
66.4,0.017345079101073173
66.5,0.01504163962018608
66.6,0.012681661962771965
66.7,0.010297458692716838
66.8,0.00792894493191712
66.9,0.005636558154348529
67.0,0.003557211282167685
67.1,0.002210406797530499
67.2,0.0027055774755101623
67.3,0.004282176962713659
67.4,0.005992410739349141
67.5,0.007595646467752518
67.6,0.009009677252350884
67.7,0.01019380459368671
67.8,0.011127636143698877
67.9,0.01180194211663393
68.0,0.012215314099923312
68.1,0.012372396446107433
68.2,0.012282020473672854
68.3,0.011954501546964995
68.4,0.011400397279026241
68.5,0.010631097446310508
68.6,0.009658666756683736
68.7,0.008496255200720008
68.8,0.007159194442470448
68.9,0.005668052347027868
69.0,0.004060906284853094
69.1,0.0024595349732904224
69.2,0.0015760573709471494
69.3,0.0026916424945372104
69.4,0.004605425541837382
69.5,0.006664137338075703
69.6,0.008710860192454964
69.7,0.010660552763645432
69.8,0.012456256939548667
69.9,0.014059062865348351
70.0,0.01544213469255203
70.1,0.01658880418198408
70.2,0.01749053634298364
70.3,0.018144713467253278
70.4,0.018552958149805576
70.5,0.018718312726454796
70.6,0.018645620161322606
70.7,0.018341232190981417
70.8,0.01781210384419799
70.9,0.017066365191127596
71.0,0.016113274788368305
71.1,0.014962705826887966
71.2,0.013627747952761114
71.3,0.012134502960472226
71.4,0.010517078222932732
71.5,0.008816377729043708
71.6,0.007078291322988643
71.7,0.005354630241273444
71.8,0.003711981163294453
71.9,0.0022822714633146035
72.0,0.0015155639975747701
72.1,0.0020150163020650623
72.2,0.0030557447143169303
72.3,0.004112415121823675
72.4,0.005061610565318701
72.5,0.00586692306433483
72.6,0.006514423064492648
72.7,0.006998088785650772
72.8,0.007315173577720108
72.9,0.007464756652240244
73.0,0.007446358836460587
73.1,0.007258431884095895
73.2,0.006900632354480403
73.3,0.006374196646643786
73.4,0.005682525860388789
73.5,0.004831766458922823
73.6,0.0038346578944707774
73.7,0.0027225903914219664
73.8,0.001620853865361119
73.9,0.0012626979699362467
74.0,0.002371602165524891
74.1,0.0040087989387657405
74.2,0.005856977694780427
74.3,0.007854366987099203
74.4,0.00997878488168574
74.5,0.01220307413705754
74.6,0.014490253364437357
74.7,0.016794326121416712
74.8,0.019063146167213153
74.9,0.02124185811282313
75.0,0.02327574088134418
75.1,0.02511348039944879
75.2,0.026712122912963647
75.3,0.02804348902370733
75.4,0.02908945951830294
75.5,0.029840410293873378
75.6,0.030294357557383217
75.7,0.030454804301182775
75.8,0.030330418409911245
75.9,0.029934281955434995
76.0,0.029282610482893275
76.1,0.028393141760123638
76.2,0.027282699344954253
76.3,0.025967683119868322
76.4,0.024463639227342817
76.5,0.02278488837264395
76.6,0.020945619878427385
76.7,0.01895931143475039
76.8,0.016839564143767468
76.9,0.014599569557534511
77.0,0.012252785770674198
77.1,0.009815147805674329
77.2,0.007320818943134795
77.3,0.004841005121342911
77.4,0.002599662671042181
77.5,0.001885772787566657
77.6,0.0035712071058568314
77.7,0.005675455598900887
77.8,0.007682069822104985
77.9,0.009484513477037524
78.0,0.011039970213393636
78.1,0.012327400854035308
78.2,0.01333744525249596
78.3,0.014068846550620307
78.4,0.014526083587721067
78.5,0.014717304402900366
78.6,0.014651647553864644
78.7,0.014339506441455674
78.8,0.01379196875631616
78.9,0.013020733094361485
79.0,0.012038426191101664
79.1,0.010858690296884951
79.2,0.009499562677194187
79.3,0.007986109962261465
79.4,0.006352607649128966
79.5,0.004653925719473467
79.6,0.003024698136989871
79.7,0.0019985790898609875
79.8,0.0026504601497763934
79.9,0.004323987893690237
80.0,0.006249220810955951
80.1,0.008227547539632934
80.2,0.010185316526232321
80.3,0.012076374475652114
80.4,0.013861779970220601
80.5,0.015505012591971718
80.6,0.016971578041591273
80.7,0.018229523769249283
80.8,0.019255210964010665
80.9,0.02003498709960437
81.0,0.020562505218514826
81.1,0.020837580103242083
81.2,0.020865256991503316
81.3,0.020654453384463232
81.4,0.02021538148485038
81.5,0.019558451348889346
81.6,0.018694414680557953
81.7,0.017639059092029806
81.8,0.01641576083371714
81.9,0.015053801389827074
82.0,0.013586412088515366
82.1,0.012048834275792319
82.2,0.010476645388915412
82.3,0.008903584836623197
82.4,0.00736025949341541
82.5,0.005873601981053258
82.6,0.004467669524019519
82.7,0.0031688278878598554
82.8,0.002026096478564035
82.9,0.001215273457989942
83.0,0.001227933209778655
83.1,0.0019019319026829463
83.2,0.0027037449198915636
83.3,0.0034882879539867217
83.4,0.004222765563773273
83.5,0.004896601818038024
83.6,0.00550386689650008
83.7,0.006038004660267737
83.8,0.006491516520545176
83.9,0.006856202478824733
84.0,0.007123765236915632
84.1,0.007287106169293875
84.2,0.007341434901062543
84.3,0.007284903779454358
84.4,0.007118483856968906
84.5,0.006848143510294267
84.6,0.006485242761326975
84.7,0.006046406272679833
84.8,0.005553155065260797
84.9,0.0050309842570274614
85.0,0.004507442010343716
85.1,0.004009783859632966
85.2,0.003565382625531858
85.3,0.00319839834663528
85.4,0.0029277909666205228
85.5,0.0027696750039475355
85.6,0.002737135780658566
85.7,0.0028364280330611946
85.8,0.0030639502491082624
85.9,0.003403294308259701
86.0,0.0038245993592693887
86.1,0.004287990194256391
86.2,0.004747478295530469
86.3,0.005158849559756219
86.4,0.005490968374608599
86.5,0.0057207978226320585
86.6,0.005833014180677006
86.7,0.005816230527646528
86.8,0.005661170733777963
86.9,0.005360883656962207
87.0,0.004910464494059987
87.1,0.004307204058841903
87.2,0.0035506840236689974
87.3,0.0026478741515296904
87.4,0.0016309258248780607
87.5,0.0006633312638975853
87.6,0.0010370022676333716
87.7,0.002236779463831734
87.8,0.0035084534159920016
87.9,0.004767713179990015
88.0,0.005976278623500027
88.1,0.007107776518781125
88.2,0.00814334681360705
88.3,0.009070776060143277
88.4,0.009883660315254873
88.5,0.010580285299670379
88.6,0.01116264526002372
88.7,0.011634972035629909
88.8,0.012001992636427341
88.9,0.012267672347267026
89.0,0.01243390775810202
89.1,0.012500194293582774
89.2,0.01246263020115638
89.3,0.01231484944489856
89.4,0.012047752614214478
89.5,0.011654677843920186
89.6,0.011130251107469036
89.7,0.010470818465644757
89.8,0.009674608928534688
89.9,0.00874173021269772
90.0,0.007674400454283358
90.1,0.006478288511981561
90.2,0.005165174174393736
90.3,0.003765832444302993
90.4,0.0023883549475095223
90.5,0.0015917926360029338
90.6,0.0024462874281100844
90.7,0.004168506445638992
90.8,0.006165819665768976
90.9,0.008309115047843095
91.0,0.010527549930496437
91.1,0.012752850647341357
91.2,0.014908714125502322
91.3,0.01691716278540683
91.4,0.018725518353532145
91.5,0.020294142669313012
91.6,0.02159661772848003
91.7,0.022616530054250895
91.8,0.023346006470094417
91.9,0.02378414346834395
92.0,0.023935855313106495
92.1,0.023810755477307214
92.2,0.023421922778558455
92.3,0.02278525044940054
92.4,0.021916806868889107
92.5,0.020832048049388138
92.6,0.019545870953166213
92.7,0.018072700486416727
92.8,0.016426757573159673
92.9,0.01462226076226967
93.0,0.012688042411279646
93.1,0.010668097489962709
93.2,0.00861765767602107
93.3,0.006600957589354824
93.4,0.0046916711398378155
93.5,0.002982815974441707
93.6,0.0017099894351992782
93.7,0.0015699353233938308
93.8,0.002408018874295762
93.9,0.003355668196968837
94.0,0.004165478890865421
94.1,0.004777295583797355
94.2,0.0051705900521153945
94.3,0.0053375484919105974
94.4,0.005276622772708656
94.5,0.004989871634328728
94.6,0.004482676976432808
94.7,0.0037639064344570186
94.8,0.0028498253443016014
94.9,0.0017851157432906832
95.0,0.0008766652077871115
95.1,0.001491329072937258
95.2,0.0029405244937275943
95.3,0.004547121339582528
95.4,0.0061947497512315035
95.5,0.007822025280175868
95.6,0.009379338225939655
95.7,0.010823656614133632
95.8,0.012118395575878625
95.9,0.01323410586052025
96.0,0.014148510029428905
96.1,0.014847003076974351
96.2,0.015321917577801965
96.3,0.015572195891029303
96.4,0.015602788929387981
96.5,0.015423945242319884
96.6,0.015049488538407256
96.7,0.014495811658054261
96.8,0.013780335024068516
96.9,0.012921261047912002
97.0,0.011937065848237621
97.1,0.010846454322422976
97.2,0.009668047045429125
97.3,0.008419995701729457
97.4,0.007120766981722666
97.5,0.005790324215266308
97.6,0.0044519267155247915
97.7,0.003139540865700688
97.8,0.001930767800259857
97.9,0.0011487616061699685
98.0,0.0015200523529365485
98.1,0.0024845837886839847
98.2,0.003491372455175127
98.3,0.004415835081296458
98.4,0.005212118157017446
98.5,0.005855730886407174
98.6,0.006330014442198473
98.7,0.006623473580416716
98.8,0.006728212881230085
98.9,0.006639422560221035
99.0,0.006355124167241778
99.1,0.005875814469365652
99.2,0.005211685049434154
99.3,0.004388499661599659
99.4,0.003447060889492204
99.5,0.0024461784950118863
99.6,0.0014805987539832726
99.7,0.000821397918436973
99.8,0.001069904676420846
99.9,0.0017443066019963765
100.0,0.0023856286718771705
100.1,0.002901861239121295
100.2,0.0032656009407179415
100.3,0.003463183248716171
100.4,0.003486796046119757
100.5,0.0033319196031733043
100.6,0.002997158524990918
100.7,0.002483637094872827
100.8,0.0018147186856914766
100.9,0.0010365648238820772
101.0,0.0003588556427592428
101.1,0.0008990509853588188
101.2,0.001763777199785568
101.3,0.00259402596039823
101.4,0.003341269098360103
101.5,0.003979396110222841
101.6,0.00448791542110761
101.7,0.0048506272389331135
101.8,0.005054812377860451
101.9,0.005090665912432358
102.0,0.004951179909703879
102.1,0.004637377782127265
102.2,0.004161288727017596
102.3,0.003543063405634017
102.4,0.0028092467822266425
102.5,0.0019905075170413237
102.6,0.001122460005882117
102.7,0.00029450508917654465
102.8,0.0007276683425648932
102.9,0.0015741772086269206
103.0,0.00237975605485431
103.1,0.00311548450476677
103.2,0.003763864468289583
103.3,0.004311905792891833
103.4,0.004749050478922489
103.5,0.00506703396054345
103.6,0.005259549349946241
103.7,0.00532172216714719
103.8,0.005249653082613344
103.9,0.005038836357827262
104.0,0.0046854530261844565
104.1,0.004186989545077092
104.2,0.0035443110230362956
104.3,0.0027646225939695116
104.4,0.0018712577617102206
104.5,0.000972279715051475
104.6,0.0008837064276335895
104.7,0.001924789570418266
104.8,0.0031912592153470246
104.9,0.00451078957298421
105.0,0.005823210599481416
105.1,0.007082491296614497
105.2,0.008247412197520282
105.3,0.009282055750624912
105.4,0.010160718126773514
105.5,0.010866020325946694
